ID,CONTINENT,min_lon,min_lat
412968,2,-56.572033838125776,49.182492310958565
413010,2,-56.54724033628408,48.949110000144316
413014,2,-56.54185044457935,49.128862888496634
413033,2,-56.528375715317566,48.4664451979869
413044,2,-56.52163835068667,48.46240277920836
413058,2,-56.515170480641004,48.15571794120996
413082,2,-56.50304322430539,49.31804808733221
413105,2,-56.484987087094595,48.16326378959656
413115,2,-56.48525658167982,48.393142670802746
413122,2,-56.480944668316056,47.911555846986275
413133,2,-56.467469939054254,48.15868238164755
413134,2,-56.46827842280997,47.67116667695589
413168,2,-56.45884611232671,49.62176848489302
413205,2,-56.44537138306492,47.9748870745167
413220,2,-56.438634018434016,48.61547570362233
413238,2,-56.42893221336553,49.664618123945516
413276,2,-56.410337086984256,49.693454044565755
413292,2,-56.399557303574824,49.58430873754523
413317,2,-56.38743004723921,49.77915332267076
413325,2,-56.3828486392902,49.61179718523929
413371,2,-56.34943131072096,48.668566136913796
413378,2,-56.346197375698125,48.318492670692414
413415,2,-56.306312177083214,49.569756029942496
413459,2,-56.2753202997811,49.50211288904829
413470,2,-56.260498097593114,49.84167606644547
413480,2,-56.25968961383741,47.75282353628235
413503,2,-56.25025730335416,47.85307552199009
413520,2,-56.24486741164944,47.74905061208905
413523,2,-56.24217246579708,48.475877508470155
413537,2,-56.233818133654765,48.57585999959266
413542,2,-56.2332791444843,47.85711794076863
413584,2,-56.207138169716416,49.83116577762128
413603,2,-56.19204647294322,48.791994656951815
413610,2,-56.18989051626133,47.83448039560882
413632,2,-56.184500624556605,49.91336162611822
413704,2,-56.14919683389071,48.235757833025005
413743,2,-56.121977880781884,48.79145566778134
413760,2,-56.12305585912283,49.77484140930699
413791,2,-56.10419123815632,49.56706108409014
413808,2,-56.097723368110664,48.72111758103479
413826,2,-56.093950443917365,49.786699171057364
413835,2,-56.089638530553586,47.64583418594371
413843,2,-56.08667409011599,47.86277732705858
413925,2,-56.053795750717214,47.73557588282726
413933,2,-56.04571091316015,49.20809429655598
413938,2,-56.044632934819205,48.03390638868335
413989,2,-56.019839432977506,49.54334556058939
413992,2,-56.01876145463656,47.76360331969178
414022,2,-56.004478241619054,48.4664451979869
414034,2,-55.99612390947675,49.09113364656362
414075,2,-55.981571201874004,49.81903852128566
414100,2,-55.96863546178268,49.45225639077967
414110,2,-55.96594051593033,48.52250007171595
414131,2,-55.95812517295849,47.793517218652966
414132,2,-55.96216759173703,48.991151155441116
414169,2,-55.94087751950339,49.87590187877043
414171,2,-55.93979954116246,48.49716758070379
414203,2,-55.92416885521877,48.46887064925402
414223,2,-55.91635351224693,46.95026866144997
414227,2,-55.9160840176617,48.23252389800218
414234,2,-55.91554502849122,49.78939411690972
414239,2,-55.91285008263887,48.46833166008355
414252,2,-55.90287878298514,49.83089628303604
414315,2,-55.87727679738774,49.89153256471411
414320,2,-55.87565982987631,49.82712335884274
414352,2,-55.860568133103115,48.693090144170256
414370,2,-55.84736289842655,48.37912895237048
414381,2,-55.84655441467085,48.54244267102341
414391,2,-55.841703512136604,49.267383105307864
414393,2,-55.84682390925609,49.281666318325364
414410,2,-55.831732212482876,47.66442931232499
414459,2,-55.799662356839804,49.90339032646449
414490,2,-55.77837228460618,49.84113707727501
414500,2,-55.767592501196745,49.42503743767084
414542,2,-55.74360748311075,49.03723472951644
414580,2,-55.72474286214424,48.71438021640389
414590,2,-55.719352970439516,48.288309277146
414611,2,-55.70884268161532,46.88936288518667
414714,2,-55.659255677931924,49.04181613746545
414770,2,-55.63985206779495,48.38505783324567
414859,2,-55.60535676088476,46.9745231741212
414868,2,-55.60266181503239,47.64610368052895
414886,2,-55.59511596664579,48.63649628127072
414898,2,-55.59053455869679,48.86125476535743
414909,2,-55.587031129088714,46.96482136905271
414922,2,-55.57840730236117,47.452067579159134
414934,2,-55.57086145397456,47.01764230775893
414979,2,-55.55415278968994,46.99150133299106
414980,2,-55.55145784383758,48.26944465617949
414981,2,-55.55172733842282,47.68248544953579
415011,2,-55.52855080409253,47.888379312655985
415027,2,-55.522352428632104,47.61888472742013
415031,2,-55.51992697736499,48.285075342123164
415038,2,-55.51750152609786,47.127596098535165
415049,2,-55.50025387264277,48.736209277807994
415063,2,-55.50106235639848,47.473357651392774
415093,2,-55.487857121721916,47.01602534024752
415120,2,-55.47384340328965,47.02384068321936
415141,2,-55.461716146954046,47.50057660450159
415153,2,-55.45578726607886,47.10253310210823
415156,2,-55.45497878232315,48.28264989085605
415159,2,-55.45417029856743,48.54783256272813
415196,2,-55.43288022633381,48.26594122657143
415218,2,-55.423447915850545,46.92035476248879
415220,2,-55.423717410435785,48.783640324809504
415248,2,-55.41051217575922,49.20054844816937
415292,2,-55.38976109269606,48.45404844706605
415294,2,-55.38895260894036,46.96913328241648
415297,2,-55.38814412518465,49.205399350703615
415298,2,-55.38841361976989,47.91263382532722
415305,2,-55.38571867391754,48.06516776057071
415328,2,-55.37359141758192,49.21860458538018
415334,2,-55.36362011792819,48.94803202180337
415360,2,-55.353648818274465,48.45054501745798
415374,2,-55.34852842115498,48.95476938643427
415437,2,-55.31591957634144,48.831071371811014
415438,2,-55.31538058717098,48.09993256206614
415511,2,-55.28223275318696,47.95602245355019
415521,2,-55.28007679650507,49.5163961020658
415544,2,-55.27172246436277,49.04505007248828
415545,2,-55.27306993728894,47.686258373729096
415605,2,-55.24827643544724,47.99456017923892
415611,2,-55.24746795169153,47.710243391815084
415617,2,-55.243695027498234,47.16128292168965
415710,2,-55.20380982888332,48.21985765249609
415721,2,-55.20165387220145,48.26540223740095
415725,2,-55.20003690469002,48.813015234600215
415745,2,-55.190874088792,47.83313292268264
415778,2,-55.1749739082631,49.03966018078357
415784,2,-55.17686037035975,47.88703183972981
415791,2,-55.17012300572884,48.171348627153634
415797,2,-55.16850603821743,47.853345016575325
415866,2,-55.13185477462535,49.137217220638945
415881,2,-55.127812355846814,47.44748617121013
415902,2,-55.11945802370451,48.673956028618505
415914,2,-55.117841056193086,48.84804953068087
415925,2,-55.11056470239173,48.66075079394196
415948,2,-55.10194087566417,47.433202958192624
415951,2,-55.099515424397055,47.4051755213281
415967,2,-55.08631018972049,49.11727462133149
415983,2,-55.07741686840771,47.43967082823829
416005,2,-55.072835460458705,48.025282561955805
416021,2,-55.06151668787879,48.97093906154842
416022,2,-55.059360731196904,48.02474357278533
416024,2,-55.05909123661168,47.859812886620986
416025,2,-55.05989972036738,47.427274077317435
416030,2,-55.05693527992979,47.46365584632428
416032,2,-55.05720477451503,47.75983039549848
416051,2,-55.01866704882629,48.68392732827223
416096,2,-55.01947553258201,48.11502425883934
416099,2,-55.02297896219007,48.29316017968024
416104,2,-55.02028401633771,48.30286198474873
416195,2,-54.97824286104091,48.3093298547944
416201,2,-54.97258347475096,47.6832939332915
416231,2,-54.960995207585825,48.96501018067323
416233,2,-54.960725713000585,48.22336108210416
416254,2,-54.94967643500591,47.98890079294897
416339,2,-54.91033022556148,47.497612164063995
416389,2,-54.88176379952648,47.49033581026263
416398,2,-54.87313997279894,48.120414150544065
416418,2,-54.86128221104856,48.20207100987052
416420,2,-54.86074322187808,49.55789826819212
416446,2,-54.85211939515054,48.356221912625436
416462,2,-54.846729503445815,48.25192750813916
416467,2,-54.84403455759346,48.24599862726397
416485,2,-54.83325477418403,48.22039664166657
416488,2,-54.83109881750214,48.232254403416945
416511,2,-54.82274448535982,48.97686794242361
416525,2,-54.81169520736516,47.516746279615745
416536,2,-54.80926975609803,49.22776740127819
416549,2,-54.80468834814903,47.48225097270556
416564,2,-54.7984899726886,48.396915594996045
416565,2,-54.79822047810336,48.120144655958825
416588,2,-54.79121361888723,47.99429068465368
416596,2,-54.78717120010869,48.09400368119095
416598,2,-54.78609322176776,47.4089484455214
416626,2,-54.772618492505956,48.10855638879369
416655,2,-54.762377698267,48.31202480064675
416666,2,-54.75537083905087,48.048189601700855
416674,2,-54.74863347441996,48.28480584753793
416711,2,-54.731385820964874,47.7118603593265
416797,2,-54.69742950322515,47.588970828458955
416810,2,-54.69419556820232,48.991151155441116
416813,2,-54.69123112776472,48.025013067370566
416819,2,-54.68826668732713,48.44003472863379
416826,2,-54.685571741474774,49.004625884702904
416887,2,-54.65754430461024,48.2807634287594
416975,2,-54.60418437673354,49.21510115577211
417018,2,-54.59340459332411,47.90131505274731
417036,2,-54.58208582074421,48.33654880790321
417038,2,-54.58046885323279,47.545043211065504
417063,2,-54.56672462938576,48.54864104648384
417138,2,-54.52333600116279,48.795767581145114
417169,2,-54.50527986395198,47.99914158718792
417208,2,-54.46566415992231,47.46015241671621
417220,2,-54.456231849439064,47.94039176760651
417244,2,-54.44167914183633,49.19785350231702
417268,2,-54.42847390715977,49.04558906165876
417280,2,-54.4220060371141,48.21985765249609
417306,2,-54.404219394488535,48.25543093774722
417322,2,-54.39505657859053,48.60685187689478
417323,2,-54.39451758942005,49.091672635734085
417368,2,-54.35840531499845,47.90158454733255
417400,2,-54.32903040520773,49.383265776959284
417452,2,-54.294804592882784,49.33610422454301
417470,2,-54.28591127157,49.14638003653697
417486,2,-54.27863491776863,49.128862888496634
417524,2,-54.25330242675646,48.07945097358821
417546,2,-54.24036668666514,49.215909639527816
417551,2,-54.237402246227546,49.00678184138479
417559,2,-54.22823943032952,47.95736992647637
417592,2,-54.20856632560731,47.94039176760651
417594,2,-54.20829683102207,49.62419393616014
417607,2,-54.192127155907926,47.99725512509127
417658,2,-54.16436921362863,49.61799556069971
417669,2,-54.15655387065679,49.226689422937255
417702,2,-54.13607228217886,49.63847714917764
417750,2,-54.10993130741099,48.15706541413614
417767,2,-54.09403112688207,49.07334700393805
417805,2,-54.06573419543231,48.28426685836746
417807,2,-54.06465621709137,48.45593490916271
417819,2,-54.05279845534099,47.94281721887363
417824,2,-54.053876433681936,48.46833166008355
417932,2,-53.984885819861546,49.10110494621734
417947,2,-53.98650278737297,49.160124260383995
417953,2,-53.97275856352594,47.79809862660198
417982,2,-53.949312534610414,49.31993454942886
418007,2,-53.9304479136439,49.390003141590185
418013,2,-53.9266749894506,49.25822028940985
418040,2,-53.912930765603576,48.55160548692143
418056,2,-53.9048459280465,49.294602058416686
418061,2,-53.90295946594985,49.16793960335583
418090,2,-53.891640693369936,47.78246794065829
418103,2,-53.88759827459141,48.95584736477522
418155,2,-53.87466253450009,47.313816856933144
418189,2,-53.85768437563023,47.63478490794905
418208,2,-53.8477130759765,49.25552534355749
418211,2,-53.84609610846509,47.10549754254583
418220,2,-53.84609610846509,48.34274718336364
418230,2,-53.83666379798183,47.593013247237494
418251,2,-53.8266924983281,48.11691072093599
418257,2,-53.825884014572395,48.155178952039485
418291,2,-53.82076361745291,48.991151155441116
418304,2,-53.80755838277635,48.146824619897174
418375,2,-53.776836000059475,49.31400566855367
418377,2,-53.776297010888996,49.37652841232838
418382,2,-53.7771054946447,48.29235169592454
418395,2,-53.76929015167286,48.326847002834725
418401,2,-53.76659520582051,47.50920043122914
418426,2,-53.752311992803,49.16901758169678
418432,2,-53.74907805778018,47.16882877007625
418449,2,-53.74287968231975,48.3093298547944
418460,2,-53.73991524188216,48.23710530595119
418463,2,-53.738837263541214,48.27160061286138
418470,2,-53.73587282310362,48.283458374611754
418473,2,-53.73425585559221,49.15015296073027
418477,2,-53.73344737183649,48.32172660571524
418481,2,-53.730482931398896,47.94497317555552
418487,2,-53.72644051262036,49.048553502096354
418502,2,-53.717547191307574,49.20324339402173
418544,2,-53.69221470029541,48.25192750813916
418554,2,-53.68601632483498,47.421614691027486
418561,2,-53.681704411471216,47.45368454667055
418573,2,-53.67550603601079,48.351371010091185
418599,2,-53.65179051251003,47.48171198353508
418611,2,-53.63885477241871,48.35487443969926
418633,2,-53.63023094569117,48.358108374722086
418636,2,-53.62726650525357,48.233871370928355
418647,2,-53.62187661354885,49.13883418815036
418673,2,-53.599778057559504,48.13361938522061
418690,2,-53.59492715502526,48.30097552265208
418695,2,-53.588728779564846,47.4367063878007
418723,2,-53.55558094558083,48.30367046850444
418824,2,-53.4838953859081,47.23808887848187
418841,2,-53.476888526691965,47.440479311994
418858,2,-53.46853419454965,47.6832939332915
418877,2,-53.4591018840664,47.545851694821216
418896,2,-53.4494000789979,48.490430216072895
418903,2,-53.4464356385603,48.562654764916104
418908,2,-53.44347119812271,47.48225097270556
418932,2,-53.428918490519976,47.501654582842534
418933,2,-53.43161343637233,46.737098444528414
418995,2,-53.404663977848756,46.93652443760294
419006,2,-53.39873509697357,47.30195909518277
419013,2,-53.39630964570644,47.57307064793004
419060,2,-53.38040946517752,47.5765740775381
419164,2,-53.336212353198846,47.861699348717636
419165,2,-53.33378690193172,47.33510692916677
419205,2,-53.32058166725517,47.727491045270185
419244,2,-53.30548997048196,47.31246938400696
419296,2,-53.28581686575974,47.18850187479847
419358,2,-53.26129285850328,47.18203400475281
419372,2,-53.2561724613838,47.91236433074198
419385,2,-53.25186054802002,47.24752118896512
419490,2,-53.209280403552754,47.24482624311276
419529,2,-53.1931107284386,47.22757858965767
419535,2,-53.19284123385337,48.534088338881105
419588,2,-53.16777823742643,47.316242308200266
419591,2,-53.16723924825597,47.973809096175756
419628,2,-53.15645946484652,47.00470656766761
419660,2,-53.14271524099949,46.99796920303672
419778,2,-53.07857552971336,46.94946017769426
419783,2,-53.07641957303147,46.88558996099337
419794,2,-53.07372462717912,46.79557876952459
419813,2,-53.064831305866335,47.28013003377866
419831,2,-53.04677516865553,47.4623083733981
419865,2,-53.02602408559237,46.981530033337336
419876,2,-53.014974807597696,47.99995007094363
419891,2,-53.00150007833591,48.007226424745
419900,2,-52.99745765955737,47.302228589768
419901,2,-52.99368473536407,47.0354289503845
419920,2,-52.974011630641854,48.054118482576044
419934,2,-52.96296235264718,47.3917007920663
419949,2,-52.944906215436376,47.20143761488979
419958,2,-52.93493491578265,47.43886234448258
419973,2,-52.91148888686713,47.20844447410592
419984,2,-52.89235477131538,47.167481297150076
420041,2,-52.77323816464114,47.61106938444829
420049,2,-52.767039789180714,47.47147118929612
420053,2,-52.75841596245317,47.71913671312787
448025,2,-76.06888910159904,49.418569567625184
448068,2,-75.99989848777867,49.37760639066933
448072,2,-76.00124596070484,48.96258472940611
448094,2,-75.95408440828857,49.32694140864499
448136,2,-75.84871202546134,48.831879855566726
448161,2,-75.79400462465847,49.23180982005673
448185,2,-75.74630408307172,48.87365151627828
448186,2,-75.74118368595224,49.374641950231734
448188,2,-75.740914191367,49.86269664409387
448198,2,-75.72231906498573,48.87634646213064
448221,2,-75.68108639344464,48.882814332176295
448258,2,-75.64470462443781,49.143146101514134
448265,2,-75.63527231395454,48.85990729243125
448271,2,-75.63257736810219,49.43204429688697
448295,2,-75.5943091369987,49.85380332278109
448297,2,-75.59350065324298,49.4668090983824
448321,2,-75.5778699672993,49.33610422454301
448339,2,-75.5560409058952,48.68311884451653
448340,2,-75.55496292755426,49.62203797947825
448343,2,-75.55119000336096,48.60685187689478
448345,2,-75.5484950575086,49.40455584919292
448449,2,-75.45363296350558,48.79819303241224
448450,2,-75.45363296350558,48.941025162587245
448480,2,-75.43018693459005,48.944798086780544
448495,2,-75.4191376565954,48.63487931375931
448499,2,-75.41779018366921,48.51845765293742
448519,2,-75.38760679012279,48.89386361017097
448538,2,-75.3733235771053,49.66003671599651
448549,2,-75.3665862124744,49.153656390338334
448596,2,-75.32427556259236,48.577207472518836
448618,2,-75.30433296328492,48.90275693148375
448626,2,-75.29543964197214,48.66506270730572
448631,2,-75.29274469611977,49.408598267971456
448637,2,-75.28870227734123,49.387847184908296
448645,2,-75.2787309776875,48.96797462111083
448650,2,-75.27441906432374,48.62571649786129
448652,2,-75.27468855890898,48.69012570373266
448659,2,-75.26390877549953,48.872573537937335
448679,2,-75.24693061662968,48.99384610129347
448681,2,-75.24720011121491,49.88802913510604
448683,2,-75.2418102195102,49.10433888124017
448692,2,-75.23103043610077,49.28759519920055
448704,2,-75.21917267435039,48.423595558934394
448753,2,-75.18818079704826,48.85290043321512
448785,2,-75.16203982228038,48.34490314004553
448807,2,-75.14479216882529,49.57622389998816
448845,2,-75.12107664532454,49.29379357466098
448852,2,-75.1132613023527,49.50696379158254
448886,2,-75.0846948763177,48.860446281601725
448903,2,-75.06933368495925,48.305826425186325
448919,2,-75.05558946111222,49.53337426093566
448934,2,-75.03376039970811,49.21294519909022
448940,2,-75.03052646468528,49.65976722141127
448963,2,-75.01220083288925,48.30097552265208
448968,2,-75.00788891952547,48.53220187678445
448976,2,-75.00169054406504,49.14638003653697
448999,2,-74.99118025524085,48.96015927813899
449092,2,-74.92811852229566,48.76989610096247
449125,2,-74.8968571504083,48.770974079303414
449161,2,-74.88095696987938,49.616648087773534
449186,2,-74.86694325144713,49.712588160117505
449240,2,-74.82786653658792,49.58673418881236
449242,2,-74.82598007449127,48.93590476546776
449259,2,-74.81654776400802,49.58430873754523
449272,2,-74.80873242103617,48.517110180011244
449300,2,-74.79121527299584,48.40041902460412
449321,2,-74.77827953290452,48.97066956696319
449327,2,-74.77531509246693,48.89089916973337
449329,2,-74.77342863037028,48.401497002945064
449339,2,-74.76588278198368,49.14395458526984
449356,2,-74.75294704189236,49.88048328671944
449378,2,-74.7330044425849,49.110267762115356
449387,2,-74.72357213210165,48.35406595594355
449401,2,-74.71306184327744,49.54226758224844
449412,2,-74.7074024569875,49.73765115654443
449418,2,-74.70497700572037,48.025282561955805
449423,2,-74.7036295327942,48.135236352732036
449443,2,-74.68988530894717,48.90491288816564
449444,2,-74.68853783602098,48.12553454766354
449487,2,-74.66320534500882,49.43797317776216
449523,2,-74.64649668072418,49.232618303812444
449544,2,-74.63490841355905,49.19704501856131
449554,2,-74.63517790814429,49.53687769054372
449572,2,-74.62601509224626,48.87122606501116
449581,2,-74.62197267346772,48.35298797760261
449598,2,-74.60795895503546,49.410215235482866
449607,2,-74.60418603084216,49.93896361171562
449665,2,-74.57319415354003,48.364037255597275
449672,2,-74.56403133764202,49.181144838032395
449682,2,-74.55001761920975,48.2244390604451
449691,2,-74.55271256506211,48.06759321183783
449741,2,-74.52441563361235,49.250943935608475
449743,2,-74.52522411736805,48.12310909639642
449780,2,-74.50096960469682,49.88802913510604
449786,2,-74.5052815180606,48.649162526776806
449792,2,-74.5007001101116,48.144938157800524
449814,2,-74.48695588626457,49.56544411657872
449827,2,-74.48237447831555,49.3592807588733
449845,2,-74.46647429778663,49.68132678823014
449850,2,-74.46431834110476,48.35649140721067
449902,2,-74.44060281760399,49.831974261376985
449913,2,-74.43602140965498,48.396915594996045
449991,2,-74.4015261027448,48.118527688447415
450021,2,-74.38643440597158,48.1891352697792
450064,2,-74.36676130124937,47.98782281460802
450076,2,-74.35921545286277,48.30070602806685
450095,2,-74.35490353949899,48.330619927028025
450103,2,-74.34385426150432,49.90096487519736
450109,2,-74.34385426150432,48.05061505296797
450145,2,-74.32660660804923,48.72489050522809
450229,2,-74.28860787153097,48.61870963864516
450260,2,-74.28025353938867,48.10990386171986
450261,2,-74.27513314226918,49.600478412659385
450326,2,-74.25087862959795,49.06634014472192
450333,2,-74.25249559710937,48.02474357278533
450337,2,-74.24629722164894,49.00139194968008
450341,2,-74.2444107595523,47.79863761577245
450356,2,-74.23740390033616,49.06984357432998
450385,2,-74.22662411692673,48.83619176893049
450418,2,-74.21611382810252,49.23558274425004
450431,2,-74.20587303386357,48.51387624498841
450433,2,-74.20695101220451,48.89521108309715
450454,2,-74.20156112049979,47.804027507477166
450457,2,-74.19805769089173,48.47372155178827
450498,2,-74.18107953202187,49.26684411613739
450525,2,-74.1708387377829,47.98431938499995
450536,2,-74.1670658135896,49.21752660703923
450559,2,-74.15763350310634,49.41129321382381
450560,2,-74.15709451393587,48.93563527088253
450561,2,-74.15736400852111,49.600208918074145
450612,2,-74.1376909037989,49.00705133597003
450627,2,-74.12286870161093,49.710162708850376
450636,2,-74.1220602178552,47.68787534124051
450640,2,-74.12313819619615,49.54280657141891
450652,2,-74.11343639112766,48.52223057713073
450698,2,-74.09888368352493,48.0605863526217
450766,2,-74.07382068709799,48.71357173264818
450770,2,-74.06896978456375,49.26900007281928
450798,2,-74.05711202281337,48.43922624487808
450863,2,-74.0347439722388,48.92323851996168
450927,2,-74.01237592166422,48.97659844783838
450932,2,-74.01021996498233,48.88389231051724
450934,2,-74.00941148122662,48.76369772550205
450955,2,-73.99890119240243,49.360358737214234
450987,2,-73.99863169781719,49.33691270829871
451030,2,-73.97141274470837,47.75444050379377
451072,2,-73.95874649920228,48.27025313993519
451100,2,-73.9431158132586,49.51747408040674
451163,2,-73.91993927892833,49.75867173419283
451226,2,-73.89164234747855,48.82217805049823
451265,2,-73.87304722109728,48.58017191295643
451277,2,-73.86091996476166,49.584039242959996
451284,2,-73.86442339436974,48.50740837494275
451298,2,-73.86145895393214,48.38128490905237
451301,2,-73.8611894593469,48.37751198485907
451328,2,-73.84475028964752,49.48702119227509
451365,2,-73.82938909828907,47.45772696544909
451394,2,-73.81807032570917,48.438956750292846
451402,2,-73.81483639068634,49.13398328561612
451406,2,-73.81429740151586,48.839425703953324
451420,2,-73.80729054229974,47.61618978156777
451448,2,-73.79219884552653,49.670547004820705
451451,2,-73.79219884552653,49.892610543055056
451452,2,-73.79246834011175,49.44524953156353
451457,2,-73.79004288884464,49.91039718568062
451478,2,-73.77953260002045,49.53148779883901
451502,2,-73.77117826787813,49.582152780863346
451509,2,-73.7679443328553,49.28678671544485
451525,2,-73.76390191407675,47.54234826521315
451533,2,-73.75554758193445,48.98468328539545
